-1.248,-2.6809,-3.827,-4.4946,-4.5477
-1.2876,-2.7157,-3.8514,-4.5043,-4.5401
-1.3271,-2.7502,-3.8755,-4.5136,-4.532
-1.3666,-2.7846,-3.8993,-4.5224,-4.5234
-1.406,-2.8187,-3.9227,-4.5308,-4.5144
-1.4453,-2.8526,-3.9458,-4.5388,-4.5049
-1.4846,-2.8863,-3.9685,-4.5463,-4.495
-1.5238,-2.9198,-3.9909,-4.5534,-4.4845
-1.5629,-2.953,-4.0129,-4.5601,-4.4736
-1.6019,-2.9861,-4.0345,-4.5663,-4.4622
-1.6409,-3.0188,-4.0558,-4.572,-4.4504
-1.6798,-3.0514,-4.0767,-4.5773,-4.4381
-1.7185,-3.0837,-4.0973,-4.5822,-4.4253
-1.7572,-3.1157,-4.1175,-4.5866,-4.4121
-1.7958,-3.1476,-4.1373,-4.5906,-4.3983
-1.8342,-3.1791,-4.1568,-4.5941,-4.3841
-1.8726,-3.2104,-4.1758,-4.5971,-4.3695
-1.9109,-3.2414,-4.1945,-4.5997,-4.3544
-1.949,-3.2722,-4.2128,-4.6019,-4.3388
-1.987,-3.3027,-4.2307,-4.6036,-4.3227
-2.0249,-3.333,-4.2482,-4.6048,-4.3062
-2.0626,-3.3629,-4.2654,-4.6056,-4.2892
-2.1003,-3.3926,-4.2821,-4.6059,-4.2718
-2.1378,-3.422,-4.2985,-4.6057,-4.2539
-2.1751,-3.4511,-4.3144,-4.6051,-4.2355
-2.2123,-3.48,-4.33,-4.6041,-4.2167
-2.2494,-3.5085,-4.3451,-4.6025,-4.1974
-2.2863,-3.5367,-4.3598,-4.6005,-4.1776
-2.323,-3.5647,-4.3742,-4.598,-4.1574
-2.3596,-3.5923,-4.3881,-4.5951,-4.1367
-2.396,-3.6197,-4.4016,-4.5917,-4.1156
-2.4322,-3.6467,-4.4147,-4.5879,-4.094
-2.4683,-3.6734,-4.4274,-4.5835,-4.072
-2.5042,-3.6998,-4.4396,-4.5787,-4.0495
-2.5399,-3.7259,-4.4515,-4.5735,-4.0266
-2.5755,-3.7517,-4.4629,-4.5677,-4.0032
-2.6108,-3.7771,-4.4739,-4.5615,-3.9794
-2.646,-3.8022,-4.4845,-4.5548,-3.9551
-2.6809,-3.827,-4.4946,-4.5477,-3.9304
-2.7157,-3.8514,-4.5043,-4.5401,-3.9052
-2.7502,-3.8755,-4.5136,-4.532,-3.8796
-2.7846,-3.8993,-4.5224,-4.5234,-3.8536
-2.8187,-3.9227,-4.5308,-4.5144,-3.8271
-2.8526,-3.9458,-4.5388,-4.5049,-3.8002
-2.8863,-3.9685,-4.5463,-4.495,-3.7728
-2.9198,-3.9909,-4.5534,-4.4845,-3.7451
-2.953,-4.0129,-4.5601,-4.4736,-3.7168
-2.9861,-4.0345,-4.5663,-4.4622,-3.6882
-3.0188,-4.0558,-4.572,-4.4504,-3.6591
-3.0514,-4.0767,-4.5773,-4.4381,-3.6296
-3.0837,-4.0973,-4.5822,-4.4253,-3.5997
-3.1157,-4.1175,-4.5866,-4.4121,-3.5694
-3.1476,-4.1373,-4.5906,-4.3983,-3.5386
-3.1791,-4.1568,-4.5941,-4.3841,-3.5075
-3.2104,-4.1758,-4.5971,-4.3695,-3.4759
-3.2414,-4.1945,-4.5997,-4.3544,-3.4439
-3.2722,-4.2128,-4.6019,-4.3388,-3.4115
-3.3027,-4.2307,-4.6036,-4.3227,-3.3787
-3.333,-4.2482,-4.6048,-4.3062,-3.3455
-3.3629,-4.2654,-4.6056,-4.2892,-3.3119
-3.3926,-4.2821,-4.6059,-4.2718,-3.2778
-3.422,-4.2985,-4.6057,-4.2539,-3.2434
-3.4511,-4.3144,-4.6051,-4.2355,-3.2086
-3.48,-4.33,-4.6041,-4.2167,-3.1734
-3.5085,-4.3451,-4.6025,-4.1974,-3.1379
-3.5367,-4.3598,-4.6005,-4.1776,-3.1019
-3.5647,-4.3742,-4.598,-4.1574,-3.0656
-3.5923,-4.3881,-4.5951,-4.1367,-3.0288
-3.6197,-4.4016,-4.5917,-4.1156,-2.9917
-3.6467,-4.4147,-4.5879,-4.094,-2.9543
-3.6734,-4.4274,-4.5835,-4.072,-2.9164
-3.6998,-4.4396,-4.5787,-4.0495,-2.8782
-3.7259,-4.4515,-4.5735,-4.0266,-2.8396
-3.7517,-4.4629,-4.5677,-4.0032,-2.8007
-3.7771,-4.4739,-4.5615,-3.9794,-2.7614
-3.8022,-4.4845,-4.5548,-3.9551,-2.7217
-3.827,-4.4946,-4.5477,-3.9304,-2.6817
-3.8514,-4.5043,-4.5401,-3.9052,-2.6414
-3.8755,-4.5136,-4.532,-3.8796,-2.6007
-3.8993,-4.5224,-4.5234,-3.8536,-2.5597
-3.9227,-4.5308,-4.5144,-3.8271,-2.5183
-3.9458,-4.5388,-4.5049,-3.8002,-2.4766
-3.9685,-4.5463,-4.495,-3.7728,-2.4345
-3.9909,-4.5534,-4.4845,-3.7451,-2.3922
-4.0129,-4.5601,-4.4736,-3.7168,-2.3495
-4.0345,-4.5663,-4.4622,-3.6882,-2.3065
-4.0558,-4.572,-4.4504,-3.6591,-2.2631
-4.0767,-4.5773,-4.4381,-3.6296,-2.2195
-4.0973,-4.5822,-4.4253,-3.5997,-2.1755
-4.1175,-4.5866,-4.4121,-3.5694,-2.1313
-4.1373,-4.5906,-4.3983,-3.5386,-2.0867
-4.1568,-4.5941,-4.3841,-3.5075,-2.0419
-4.1758,-4.5971,-4.3695,-3.4759,-1.9967
-4.1945,-4.5997,-4.3544,-3.4439,-1.9513
-4.2128,-4.6019,-4.3388,-3.4115,-1.9056
-4.2307,-4.6036,-4.3227,-3.3787,-1.8596
-4.2482,-4.6048,-4.3062,-3.3455,-1.8133
-4.2654,-4.6056,-4.2892,-3.3119,-1.7667
-4.2821,-4.6059,-4.2718,-3.2778,-1.7199
-4.2985,-4.6057,-4.2539,-3.2434,-1.6728
-4.3144,-4.6051,-4.2355,-3.2086,-1.6255
-4.33,-4.6041,-4.2167,-3.1734,-1.5779
-4.3451,-4.6025,-4.1974,-3.1379,-1.53
-4.3598,-4.6005,-4.1776,-3.1019,-1.4819
-4.3742,-4.598,-4.1574,-3.0656,-1.4336
-4.3881,-4.5951,-4.1367,-3.0288,-1.385
-4.4016,-4.5917,-4.1156,-2.9917,-1.3361
-4.4147,-4.5879,-4.094,-2.9543,-1.2871
-4.4274,-4.5835,-4.072,-2.9164,-1.2378
-4.4396,-4.5787,-4.0495,-2.8782,-1.1883
-4.4515,-4.5735,-4.0266,-2.8396,-1.1386
-4.4629,-4.5677,-4.0032,-2.8007,-1.0886
-4.4739,-4.5615,-3.9794,-2.7614,-1.0385
-4.4845,-4.5548,-3.9551,-2.7217,-0.98816
-4.4946,-4.5477,-3.9304,-2.6817,-0.93762
-4.5043,-4.5401,-3.9052,-2.6414,-0.88688
-4.5136,-4.532,-3.8796,-2.6007,-0.83595
-4.5224,-4.5234,-3.8536,-2.5597,-0.78484
-4.5308,-4.5144,-3.8271,-2.5183,-0.73355
-4.5388,-4.5049,-3.8002,-2.4766,-0.68209
-4.5463,-4.495,-3.7728,-2.4345,-0.63045
-4.5534,-4.4845,-3.7451,-2.3922,-0.57865
-4.5601,-4.4736,-3.7168,-2.3495,-0.52669
-4.5663,-4.4622,-3.6882,-2.3065,-0.47457
-4.572,-4.4504,-3.6591,-2.2631,-0.42231
-4.5773,-4.4381,-3.6296,-2.2195,-0.36989
-4.5822,-4.4253,-3.5997,-2.1755,-0.31734
-4.5866,-4.4121,-3.5694,-2.1313,-0.26465
-4.5906,-4.3983,-3.5386,-2.0867,-0.21183
-4.5941,-4.3841,-3.5075,-2.0419,-0.15889
-4.5971,-4.3695,-3.4759,-1.9967,-0.10582
-4.5997,-4.3544,-3.4439,-1.9513,-0.052639
-4.6019,-4.3388,-3.4115,-1.9056,0.00065169
-4.6036,-4.3227,-3.3787,-1.8596,0.054048
-4.6048,-4.3062,-3.3455,-1.8133,0.10754
-4.6056,-4.2892,-3.3119,-1.7667,0.16113
-4.6059,-4.2718,-3.2778,-1.7199,0.21481
-4.6057,-4.2539,-3.2434,-1.6728,0.26858
-4.6051,-4.2355,-3.2086,-1.6255,0.32242
-4.6041,-4.2167,-3.1734,-1.5779,0.37634
-4.6025,-4.1974,-3.1379,-1.53,0.43033
-4.6005,-4.1776,-3.1019,-1.4819,0.48438
-4.598,-4.1574,-3.0656,-1.4336,0.53848
-4.5951,-4.1367,-3.0288,-1.385,0.59264
-4.5917,-4.1156,-2.9917,-1.3361,0.64685
-4.5879,-4.094,-2.9543,-1.2871,0.7011
-4.5835,-4.072,-2.9164,-1.2378,0.75538
-4.5787,-4.0495,-2.8782,-1.1883,0.8097
-4.5735,-4.0266,-2.8396,-1.1386,0.86404
-4.5677,-4.0032,-2.8007,-1.0886,0.9184
-4.5615,-3.9794,-2.7614,-1.0385,0.97278
-4.5548,-3.9551,-2.7217,-0.98816,1.0272
-4.5477,-3.9304,-2.6817,-0.93762,1.0816
-4.5401,-3.9052,-2.6414,-0.88688,1.1359
-4.532,-3.8796,-2.6007,-0.83595,1.1903
-4.5234,-3.8536,-2.5597,-0.78484,1.2447
-4.5144,-3.8271,-2.5183,-0.73355,1.299
-4.5049,-3.8002,-2.4766,-0.68209,1.3534
-4.495,-3.7728,-2.4345,-0.63045,1.4077
-4.4845,-3.7451,-2.3922,-0.57865,1.4619
-4.4736,-3.7168,-2.3495,-0.52669,1.5162
-4.4622,-3.6882,-2.3065,-0.47457,1.5703
-4.4504,-3.6591,-2.2631,-0.42231,1.6245
-4.4381,-3.6296,-2.2195,-0.36989,1.6785
-4.4253,-3.5997,-2.1755,-0.31734,1.7325
-4.4121,-3.5694,-2.1313,-0.26465,1.7865
-4.3983,-3.5386,-2.0867,-0.21183,1.8403
-4.3841,-3.5075,-2.0419,-0.15889,1.8941
-4.3695,-3.4759,-1.9967,-0.10582,1.9478
-4.3544,-3.4439,-1.9513,-0.052639,2.0014
-4.3388,-3.4115,-1.9056,0.00065169,2.0549
-4.3227,-3.3787,-1.8596,0.054048,2.1083
-4.3062,-3.3455,-1.8133,0.10754,2.1616
-4.2892,-3.3119,-1.7667,0.16113,2.2148
-4.2718,-3.2778,-1.7199,0.21481,2.2679
-4.2539,-3.2434,-1.6728,0.26858,2.3209
-4.2355,-3.2086,-1.6255,0.32242,2.3737
-4.2167,-3.1734,-1.5779,0.37634,2.4264
-4.1974,-3.1379,-1.53,0.43033,2.4789
-4.1776,-3.1019,-1.4819,0.48438,2.5313
-4.1574,-3.0656,-1.4336,0.53848,2.5835
-4.1367,-3.0288,-1.385,0.59264,2.6356
-4.1156,-2.9917,-1.3361,0.64685,2.6875
-4.094,-2.9543,-1.2871,0.7011,2.7393
-4.072,-2.9164,-1.2378,0.75538,2.7909
-4.0495,-2.8782,-1.1883,0.8097,2.8423
-4.0266,-2.8396,-1.1386,0.86404,2.8935
-4.0032,-2.8007,-1.0886,0.9184,2.9445
-3.9794,-2.7614,-1.0385,0.97278,2.9953
-3.9551,-2.7217,-0.98816,1.0272,3.0459
-3.9304,-2.6817,-0.93762,1.0816,3.0964
-3.9052,-2.6414,-0.88688,1.1359,3.1466
-3.8796,-2.6007,-0.83595,1.1903,3.1965
-3.8536,-2.5597,-0.78484,1.2447,3.2463
-3.8271,-2.5183,-0.73355,1.299,3.2958
-3.8002,-2.4766,-0.68209,1.3534,3.3451
-3.7728,-2.4345,-0.63045,1.4077,3.3941
-3.7451,-2.3922,-0.57865,1.4619,3.4429
-3.7168,-2.3495,-0.52669,1.5162,3.4915
-3.6882,-2.3065,-0.47457,1.5703,3.5398
-3.6591,-2.2631,-0.42231,1.6245,3.5878
-3.6296,-2.2195,-0.36989,1.6785,3.6356
-3.5997,-2.1755,-0.31734,1.7325,3.6831
-3.5694,-2.1313,-0.26465,1.7865,3.7303
-3.5386,-2.0867,-0.21183,1.8403,3.7772
-3.5075,-2.0419,-0.15889,1.8941,3.8238
-3.4759,-1.9967,-0.10582,1.9478,3.8701
-3.4439,-1.9513,-0.052639,2.0014,3.9162
-3.4115,-1.9056,0.00065169,2.0549,3.9619
-3.3787,-1.8596,0.054048,2.1083,4.0073
-3.3455,-1.8133,0.10754,2.1616,4.0524
-3.3119,-1.7667,0.16113,2.2148,4.0972
-3.2778,-1.7199,0.21481,2.2679,4.1417
-3.2434,-1.6728,0.26858,2.3209,4.1858
-3.2086,-1.6255,0.32242,2.3737,4.2296
-3.1734,-1.5779,0.37634,2.4264,4.273
-3.1379,-1.53,0.43033,2.4789,4.3161
-3.1019,-1.4819,0.48438,2.5313,4.3588
-3.0656,-1.4336,0.53848,2.5835,4.4012
-3.0288,-1.385,0.59264,2.6356,4.4432
-2.9917,-1.3361,0.64685,2.6875,4.4848
-2.9543,-1.2871,0.7011,2.7393,4.5261
-2.9164,-1.2378,0.75538,2.7909,4.567
-2.8782,-1.1883,0.8097,2.8423,4.6075
-2.8396,-1.1386,0.86404,2.8935,4.6476
-2.8007,-1.0886,0.9184,2.9445,4.6874
-2.7614,-1.0385,0.97278,2.9953,4.7267
-2.7217,-0.98816,1.0272,3.0459,4.7656
-2.6817,-0.93762,1.0816,3.0964,4.8041
-2.6414,-0.88688,1.1359,3.1466,4.8422
-2.6007,-0.83595,1.1903,3.1965,4.8799
-2.5597,-0.78484,1.2447,3.2463,4.9172
-2.5183,-0.73355,1.299,3.2958,4.954
-2.4766,-0.68209,1.3534,3.3451,4.9904
-2.4345,-0.63045,1.4077,3.3941,5.0264
-2.3922,-0.57865,1.4619,3.4429,5.0619
-2.3495,-0.52669,1.5162,3.4915,5.097
-2.3065,-0.47457,1.5703,3.5398,5.1316
-2.2631,-0.42231,1.6245,3.5878,5.1658
-2.2195,-0.36989,1.6785,3.6356,5.1995
-2.1755,-0.31734,1.7325,3.6831,5.2327
-2.1313,-0.26465,1.7865,3.7303,5.2655
-2.0867,-0.21183,1.8403,3.7772,5.2978
-2.0419,-0.15889,1.8941,3.8238,5.3296
-1.9967,-0.10582,1.9478,3.8701,5.361
-1.9513,-0.052639,2.0014,3.9162,5.3918
-1.9056,0.00065169,2.0549,3.9619,5.4222
-1.8596,0.054048,2.1083,4.0073,5.4521
-1.8133,0.10754,2.1616,4.0524,5.4815
-1.7667,0.16113,2.2148,4.0972,5.5103
-1.7199,0.21481,2.2679,4.1417,5.5387
-1.6728,0.26858,2.3209,4.1858,5.5665
-1.6255,0.32242,2.3737,4.2296,5.5939
-1.5779,0.37634,2.4264,4.273,5.6207
-1.53,0.43033,2.4789,4.3161,5.647
-1.4819,0.48438,2.5313,4.3588,5.6727
-1.4336,0.53848,2.5835,4.4012,5.698
-1.385,0.59264,2.6356,4.4432,5.7227
-1.3361,0.64685,2.6875,4.4848,5.7468
-1.2871,0.7011,2.7393,4.5261,5.7705
-1.2378,0.75538,2.7909,4.567,5.7935
-1.1883,0.8097,2.8423,4.6075,5.8161
-1.1386,0.86404,2.8935,4.6476,5.838
-1.0886,0.9184,2.9445,4.6874,5.8594
-1.0385,0.97278,2.9953,4.7267,5.8803
-0.98816,1.0272,3.0459,4.7656,5.9006
-0.93762,1.0816,3.0964,4.8041,5.9203
-0.88688,1.1359,3.1466,4.8422,5.9394
-0.83595,1.1903,3.1965,4.8799,5.958
-0.78484,1.2447,3.2463,4.9172,5.976
-0.73355,1.299,3.2958,4.954,5.9934
-0.68209,1.3534,3.3451,4.9904,6.0103
-0.63045,1.4077,3.3941,5.0264,6.0265
-0.57865,1.4619,3.4429,5.0619,6.0422
-0.52669,1.5162,3.4915,5.097,6.0572
-0.47457,1.5703,3.5398,5.1316,6.0717
-0.42231,1.6245,3.5878,5.1658,6.0856
-0.36989,1.6785,3.6356,5.1995,6.0989
-0.31734,1.7325,3.6831,5.2327,6.1115
-0.26465,1.7865,3.7303,5.2655,6.1236
-0.21183,1.8403,3.7772,5.2978,6.135
-0.15889,1.8941,3.8238,5.3296,6.1459
-0.10582,1.9478,3.8701,5.361,6.1561
-0.052639,2.0014,3.9162,5.3918,6.1657
0.00065169,2.0549,3.9619,5.4222,6.1747
0.054048,2.1083,4.0073,5.4521,6.1831
0.10754,2.1616,4.0524,5.4815,6.1908
0.16113,2.2148,4.0972,5.5103,6.1979
0.21481,2.2679,4.1417,5.5387,6.2044
0.26858,2.3209,4.1858,5.5665,6.2103
0.32242,2.3737,4.2296,5.5939,6.2155
0.37634,2.4264,4.273,5.6207,6.2201
0.43033,2.4789,4.3161,5.647,6.2241
0.48438,2.5313,4.3588,5.6727,6.2274
0.53848,2.5835,4.4012,5.698,6.2301
0.59264,2.6356,4.4432,5.7227,6.2321
0.64685,2.6875,4.4848,5.7468,6.2335
0.7011,2.7393,4.5261,5.7705,6.2343
0.75538,2.7909,4.567,5.7935,6.2344
0.8097,2.8423,4.6075,5.8161,6.2338
0.86404,2.8935,4.6476,5.838,6.2326
0.9184,2.9445,4.6874,5.8594,6.2308
0.97278,2.9953,4.7267,5.8803,6.2283
1.0272,3.0459,4.7656,5.9006,6.2252
1.0816,3.0964,4.8041,5.9203,6.2214
1.1359,3.1466,4.8422,5.9394,6.2169
1.1903,3.1965,4.8799,5.958,6.2119
1.2447,3.2463,4.9172,5.976,6.2061
1.299,3.2958,4.954,5.9934,6.1997
1.3534,3.3451,4.9904,6.0103,6.1926
1.4077,3.3941,5.0264,6.0265,6.1849
1.4619,3.4429,5.0619,6.0422,6.1765
1.5162,3.4915,5.097,6.0572,6.1675
1.5703,3.5398,5.1316,6.0717,6.1578
1.6245,3.5878,5.1658,6.0856,6.1475
1.6785,3.6356,5.1995,6.0989,6.1365
1.7325,3.6831,5.2327,6.1115,6.1248
1.7865,3.7303,5.2655,6.1236,6.1125
1.8403,3.7772,5.2978,6.135,6.0995
1.8941,3.8238,5.3296,6.1459,6.0859
1.9478,3.8701,5.361,6.1561,6.0716
2.0014,3.9162,5.3918,6.1657,6.0566
2.0549,3.9619,5.4222,6.1747,6.041
2.1083,4.0073,5.4521,6.1831,6.0248
2.1616,4.0524,5.4815,6.1908,6.0079
2.2148,4.0972,5.5103,6.1979,5.9903
2.2679,4.1417,5.5387,6.2044,5.9721
2.3209,4.1858,5.5665,6.2103,5.9532
2.3737,4.2296,5.5939,6.2155,5.9337
2.4264,4.273,5.6207,6.2201,5.9136
2.4789,4.3161,5.647,6.2241,5.8928
2.5313,4.3588,5.6727,6.2274,5.8713
2.5835,4.4012,5.698,6.2301,5.8492
2.6356,4.4432,5.7227,6.2321,5.8265
2.6875,4.4848,5.7468,6.2335,5.8031
2.7393,4.5261,5.7705,6.2343,5.7791
2.7909,4.567,5.7935,6.2344,5.7544
2.8423,4.6075,5.8161,6.2338,5.7291
2.8935,4.6476,5.838,6.2326,5.7032
2.9445,4.6874,5.8594,6.2308,5.6767
2.9953,4.7267,5.8803,6.2283,5.6495
3.0459,4.7656,5.9006,6.2252,5.6217
3.0964,4.8041,5.9203,6.2214,5.5933
3.1466,4.8422,5.9394,6.2169,5.5642
3.1965,4.8799,5.958,6.2119,5.5345
3.2463,4.9172,5.976,6.2061,5.5043
3.2958,4.954,5.9934,6.1997,5.4734
3.3451,4.9904,6.0103,6.1926,5.4419
3.3941,5.0264,6.0265,6.1849,5.4098
3.4429,5.0619,6.0422,6.1765,5.377
3.4915,5.097,6.0572,6.1675,5.3437
3.5398,5.1316,6.0717,6.1578,5.3098
3.5878,5.1658,6.0856,6.1475,5.2753
3.6356,5.1995,6.0989,6.1365,5.2402
3.6831,5.2327,6.1115,6.1248,5.2045
3.7303,5.2655,6.1236,6.1125,5.1683
3.7772,5.2978,6.135,6.0995,5.1314
3.8238,5.3296,6.1459,6.0859,5.094
3.8701,5.361,6.1561,6.0716,5.056
3.9162,5.3918,6.1657,6.0566,5.0174
3.9619,5.4222,6.1747,6.041,4.9783
4.0073,5.4521,6.1831,6.0248,4.9386
4.0524,5.4815,6.1908,6.0079,4.8984
4.0972,5.5103,6.1979,5.9903,4.8576
4.1417,5.5387,6.2044,5.9721,4.8162
4.1858,5.5665,6.2103,5.9532,4.7743
4.2296,5.5939,6.2155,5.9337,4.7319
4.273,5.6207,6.2201,5.9136,4.6889
4.3161,5.647,6.2241,5.8928,4.6454
4.3588,5.6727,6.2274,5.8713,4.6014
4.4012,5.698,6.2301,5.8492,4.5569
4.4432,5.7227,6.2321,5.8265,4.5118
4.4848,5.7468,6.2335,5.8031,4.4662
4.5261,5.7705,6.2343,5.7791,4.4201
4.567,5.7935,6.2344,5.7544,4.3735
4.6075,5.8161,6.2338,5.7291,4.3264
4.6476,5.838,6.2326,5.7032,4.2788
4.6874,5.8594,6.2308,5.6767,4.2307
4.7267,5.8803,6.2283,5.6495,4.1822
4.7656,5.9006,6.2252,5.6217,4.1331
4.8041,5.9203,6.2214,5.5933,4.0836
4.8422,5.9394,6.2169,5.5642,4.0336
4.8799,5.958,6.2119,5.5345,3.9831
4.9172,5.976,6.2061,5.5043,3.9322
4.954,5.9934,6.1997,5.4734,3.8808
4.9904,6.0103,6.1926,5.4419,3.829
5.0264,6.0265,6.1849,5.4098,3.7767
5.0619,6.0422,6.1765,5.377,3.724
5.097,6.0572,6.1675,5.3437,3.6708
5.1316,6.0717,6.1578,5.3098,3.6172
5.1658,6.0856,6.1475,5.2753,3.5632
5.1995,6.0989,6.1365,5.2402,3.5087
5.2327,6.1115,6.1248,5.2045,3.4539
5.2655,6.1236,6.1125,5.1683,3.3986
5.2978,6.135,6.0995,5.1314,3.3429
5.3296,6.1459,6.0859,5.094,3.2868
5.361,6.1561,6.0716,5.056,3.2303
5.3918,6.1657,6.0566,5.0174,3.1734
5.4222,6.1747,6.041,4.9783,3.1162
5.4521,6.1831,6.0248,4.9386,3.0585
5.4815,6.1908,6.0079,4.8984,3.0005
5.5103,6.1979,5.9903,4.8576,2.9421
5.5387,6.2044,5.9721,4.8162,2.8833
5.5665,6.2103,5.9532,4.7743,2.8242
5.5939,6.2155,5.9337,4.7319,2.7647
5.6207,6.2201,5.9136,4.6889,2.7048
5.647,6.2241,5.8928,4.6454,2.6446
5.6727,6.2274,5.8713,4.6014,2.5841
5.698,6.2301,5.8492,4.5569,2.5232
5.7227,6.2321,5.8265,4.5118,2.462
5.7468,6.2335,5.8031,4.4662,2.4005
5.7705,6.2343,5.7791,4.4201,2.3386
5.7935,6.2344,5.7544,4.3735,2.2765
5.8161,6.2338,5.7291,4.3264,2.214
5.838,6.2326,5.7032,4.2788,2.1512
5.8594,6.2308,5.6767,4.2307,2.0881
5.8803,6.2283,5.6495,4.1822,2.0247
5.9006,6.2252,5.6217,4.1331,1.9611
5.9203,6.2214,5.5933,4.0836,1.8971
5.9394,6.2169,5.5642,4.0336,1.8328
5.958,6.2119,5.5345,3.9831,1.7683
5.976,6.2061,5.5043,3.9322,1.7035
5.9934,6.1997,5.4734,3.8808,1.6385
6.0103,6.1926,5.4419,3.829,1.5732
6.0265,6.1849,5.4098,3.7767,1.5076
6.0422,6.1765,5.377,3.724,1.4418
6.0572,6.1675,5.3437,3.6708,1.3757
6.0717,6.1578,5.3098,3.6172,1.3095
6.0856,6.1475,5.2753,3.5632,1.2429
